STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/23/17,4.7,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,43,",,W",31,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/24/17,3.8,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,50,",,W",35,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/25/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,57,",,W",43,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/26/17,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",40,",,W",,,17,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/27/17,6.49,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",39,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/28/17,4.47,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,54,",,W",36,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/29/17,5.37,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,63,",,W",42,",,W",,,15,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,11/30/17,4.47,",,W",,,0.03,",,W,2400",0,",,W,2400",0,",,W,2400",,,53,",,W",38,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/1/17,5.37,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,52,",,W",42,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/2/17,3.13,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,48,",,W",39,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/3/17,2.01,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,48,",,W",42,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/4/17,3.58,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",40,",,W",,,10.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/5/17,6.71,",,W",,,0.75,",,W,2400",0,",,W,2400",0,",,W,2400",,,61,",,W",50,",,W",,,14.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/6/17,7.61,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,59,",,W",40,",,W",,,16.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/7/17,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,44,",,W",37,",,W",,,17,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/8/17,4.92,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,39,",,W",34,",,W",,,12.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/9/17,4.25,",,W",,,0.46,",,W,2400",4.6,",,W,2400",0,",,W,2400",,,35,",,W",30,",,W",,,10.1,",,W",1,",,W",1,",,W",,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/10/17,6.49,",,W",,,0,",,W,2400",0,",,W,2400",3.9,",,W,2400",,,39,",,W",29,",,W",,,15,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/11/17,5.37,",,W",,,0,",,W,2400",0,",,W,2400",2,",,W,2400",,,41,",,W",33,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/12/17,7.38,",,W",,,0,"T,,W,2400",0,"T,,W,2400",0,"T,,W,2400",,,50,",,W",29,",,W",,,17,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/13/17,10.74,",,W",,,0,",,W,2400",0,"T,,W,2400",0,",,W,2400",,,31,",,W",20,",,W",,,21.9,",,W",,,,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/14/17,5.82,",,W",,,0.09,",,W,2400",1.2,",,W,2400",1.2,",,W,2400",,,32,",,W",22,",,W",,,16.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/15/17,3.8,",,W",,,0.11,",,W,2400",1.2,",,W,2400",1.2,",,W,2400",,,28,",,W",20,",,W",,,12.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/16/17,6.71,",,W",,,0,",,W,2400",0,",,W,2400",2,",,W,2400",,,39,",,W",23,",,W",,,17,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/17/17,2.91,",,W",,,0,",,W,2400",0,",,W,2400",1.2,",,W,2400",,,38,",,W",32,",,W",,,8.9,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/18/17,4.92,",,W",,,0.02,",,W,2400",0,",,W,2400",0,"T,,W,2400",,,47,",,W",34,",,W",0,",,W",13,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/19/17,7.61,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,55,",,W",45,",,W",,,16.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/20/17,7.38,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,51,",,W",34,",,W",,,16.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/21/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,39,",,W",32,",,W",,,10.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/22/17,4.03,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,50,",,W",35,",,W",,,10.1,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/23/17,4.92,",,W",,,0.49,",,W,2400",0,",,W,2400",0,",,W,2400",,,48,",,W",38,",,W",,,13,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/24/17,7.83,",,W",,,0.01,",,W,2400",0,"T,,W,2400",0,",,W,2400",,,41,",,W",36,",,W",,,15,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/25/17,10.96,",,W",,,0.23,",,W,2400",0,"T,,W,2400",0,",,W,2400",,,38,",,W",28,",,W",,,23.9,",,W",1,",,W",,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/26/17,8.72,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,28,",,W",23,",,W",,,18.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/27/17,6.26,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,24,",,W",17,",,W",,,14.1,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/28/17,8.05,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,18,",,W",11,",,W",,,17,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/29/17,6.71,",,W",,,0,",,W,2400",0,",,W,2400",0,",,W,2400",,,22,",,W",11,",,W",,,13,",,W",,,,,,,,,,,,
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/30/17,5.37,",,W",,,0.05,",,W,2400",0.7,",,W,2400",0,",,W,2400",,,23,",,W",17,",,W",,,14.1,",,W",1,",,W",,,,,,,,,1,",,W"
USW00094728,"NY CITY CENTRAL PARK, NY US",40.77898,-73.96925,42.7,12/31/17,9.17,",,W",1509,",,W",0,",,W,2400",0,",,W,2400",0,"T,,W,2400",,,21,",,W",9,",,W",,,17,",,W",,,,,,,,,,,,
